n,p_approx,theta_rad,theta_deg
1014180000,21031401810.853985,2.4795651680768573,142.06861915845053
1014190000,21031619184.365696,2.479700120203825,142.07635134576208
1014200000,21031836557.97601,2.47983507099721,142.08408345666498
1014210000,21032053931.684925,2.4799700204570128,142.09181549115925
1014220000,21032271305.492435,2.4801049685833223,142.09954744925
1014230000,21032488679.39855,2.480239915376094,142.10727933093466
1014240000,21032706053.40325,2.480374860835418,142.11501113621836
1014250000,21032923427.506554,2.4805098049612484,142.12274286509853
1014260000,21033140801.70845,2.48064474775372,142.13047451758285
1014270000,21033358176.00894,2.480779689212743,142.1382060936662
1014280000,21033575550.408028,2.480914629338407,142.14593759335372
1014290000,21033792924.905704,2.481049568130712,142.15366901664538
1014300000,21034010299.501972,2.481184505589702,142.16140036354375
1014310000,21034227674.196835,2.4813194417154225,142.16913163405138
1014320000,21034445048.99028,2.4814543765078287,142.17686282816572
1014330000,21034662423.882317,2.4815893099670094,142.1845939458919
1014340000,21034879798.87294,2.4817242420929655,142.19232498722988
1014350000,21035097173.96215,2.4818591728857404,142.20005595218225
1014360000,21035314549.149944,2.481994102345335,142.207786840749
1014370000,21035531924.43632,2.482129030471794,142.2155176529327
1014380000,21035749299.821285,2.4822639572652063,142.22324838873845
1014390000,21035966675.30483,2.482398882725438,142.2309790481586
1014400000,21036184050.886955,2.4825338068526674,142.23870963120333
1014410000,21036401426.56766,2.4826687296468952,142.2464401378727
1014420000,21036618802.346947,2.4828036511080316,142.25417056816156
1014430000,21036836178.22481,2.4829385712362555,142.26190092208014
1014440000,21037053554.201252,2.483073490031522,142.2696311996259
1014450000,21037270930.27627,2.4832084074938314,142.27736140079884
1014460000,21037488306.449867,2.4833433236232723,142.28509152560406
1014470000,21037705682.722034,2.483478238419801,142.292821574039
1014480000,21037923059.09278,2.4836131518835063,142.3005515461088
1014490000,21038140435.56209,2.483748064014388,142.30828144181345
1014500000,21038357812.12998,2.4838829748124462,142.31601126115294
1014510000,21038575188.796436,2.4840178842777707,142.3237410041324
1014520000,21038792565.561466,2.4841527924103164,142.33147067074924
1014530000,21039009942.42506,2.484287699210217,142.33920026101117
1014540000,21039227319.387222,2.4844226046773836,142.34692977491306
1014550000,21039444696.447956,2.4845575088118608,142.35465921245748
1014560000,21039662073.607254,2.484692411613738,142.36238857364953
1014570000,21039879450.865112,2.484827313083015,142.3701178584892
1014580000,21040096828.22154,2.484962213219647,142.37784706697397
1014590000,21040314205.676525,2.4850971120237686,142.38557619911148
1014600000,21040531583.230076,2.485232009495334,142.3933052548992
1014610000,21040748960.88219,2.485366905634434,142.4010342343422
1014620000,21040966338.63286,2.4855018004410225,142.40876313743797
1014630000,21041183716.482094,2.4856366939151453,142.41649196418905
1014640000,21041401094.42988,2.485771586056846,142.424220714598
1014650000,21041618472.476227,2.48590647686617,142.43194938866736
1014660000,21041835850.621128,2.4860413663431173,142.43967798639716
1014670000,21042053228.864582,2.4861762544876873,142.44740650778738
1014680000,21042270607.206593,2.4863111412999253,142.45513495284058
1014690000,21042487985.64716,2.486446026779965,142.46286332156444
1014700000,21042705364.186275,2.486580910927672,142.47059161395129
1014710000,21042922742.823944,2.4867157937430915,142.47831983000367
1014720000,21043140121.56016,2.4868506752263126,142.4860479697267
1014730000,21043357500.394928,2.4869855553773803,142.49377603312297
1014740000,21043574879.328243,2.4871204341962496,142.50150402018988
1014750000,21043792258.360107,2.4872553116830542,142.50923193093513
1014760000,21044009637.49052,2.4873901878376605,142.51695976535103
1014770000,21044227016.719475,2.4875250626602026,142.52468752344527
1014780000,21044444396.046974,2.487659936150725,142.5324152052204
1014790000,21044661775.47302,2.4877948083091828,142.54014281067384
1014800000,21044879154.997604,2.487929679135621,142.54787033980818
1014810000,21045096534.62073,2.4880645486300836,142.55559779262597
1014820000,21045313914.342396,2.4881994167926162,142.56332516912977
1014830000,21045531294.16261,2.4883342836232183,142.57105246931957
1014840000,21045748674.081352,2.4884691491218898,142.57877969319537
1014850000,21045966054.098637,2.48860401328872,142.5865068407623
1014860000,21046183434.21446,2.4887388761236644,142.59423391201778
1014870000,21046400814.428814,2.4888737376268573,142.6019609069695
1014880000,21046618194.741707,2.489008597798164,142.6096878256098
1014890000,21046835575.15313,2.4891434566377635,142.61741466794888
1014900000,21047052955.66309,2.489278314145611,142.6251414339842
1014910000,21047270336.27158,2.4894131703217512,142.6328681237183
1014920000,21047487716.9786,2.4895480251661843,142.64059473715122
1014930000,21047705097.784153,2.4896828786789547,142.64832127428548
1014940000,21047922478.688232,2.4898177308600626,142.6560477351211
1014950000,21048139859.690838,2.4899525817095527,142.66377411966062
1014960000,21048357240.791973,2.4900874312275136,142.67150042790917
1014970000,21048574621.991634,2.490222279413857,142.67922665986163
1014980000,21048792003.28982,2.4903571262686715,142.6869528155231
1014990000,21049009384.68653,2.4904919717920464,142.69467889489874
1015000000,21049226766.181763,2.490626815983893,142.7024048979834
1015010000,21049444147.77552,2.4907616588442556,142.71013082477964
1015020000,21049661529.467796,2.490896500373223,142.71785667529258
1015030000,21049878911.25859,2.491031340570796,142.72558244952222
1015040000,21050096293.147907,2.49116617943693,142.733308147466
1015050000,21050313675.135742,2.4913010169718026,142.74103376913416
1015060000,21050531057.222095,2.491435853175325,142.74875931452158
1015070000,21050748439.406963,2.4915706880475423,142.7564847836308
1015080000,21050965821.690346,2.4917055215884543,142.76421017646186
1015090000,21051183204.072243,2.4918403537981946,142.7719354930224
1015100000,21051400586.552654,2.491975184676674,142.7796607333073
1015110000,21051617969.131577,2.492110014223982,142.7873858973217
1015120000,21051835351.809013,2.4922448424400736,142.79511098506305
1015130000,21052052734.58496,2.492379669325038,142.80283599653643
1015140000,21052270117.459415,2.492514494878921,142.81056093174442
1015150000,21052487500.432377,2.4926493191017216,142.818285790687
1015160000,21052704883.50385,2.4927841419934396,142.82601057336421
1015170000,21052922266.67383,2.49291896355412,142.83373527977858
1015180000,21053139649.94231,2.4930537837838527,142.84145990993522
1015190000,21053357033.3093,2.4931886026825025,142.84918446382648
1015200000,21053574416.774788,2.493323420250249,142.85690894146256
1015210000,21053791800.338787,2.4934582364870916,142.8646333428435
1015220000,21054009184.00128,2.493593051392986,142.8723576679667
1015230000,21054226567.76228,2.4937278649680215,142.8800819168373
1015240000,21054443951.621777,2.4938626772121983,142.8878060894553
1015250000,21054661335.579773,2.49399748812556,142.89553018582325
1015260000,21054878719.636265,2.494132297708108,142.90325420594115
1015270000,21055096103.791256,2.4942671059599304,142.91097814981413
1015280000,21055313488.044746,2.4944019128809836,142.9187020174396
1015290000,21055530872.39673,2.4945367184713114,142.92642580882017
1015300000,21055748256.847202,2.494671522730914,142.9341495239558
1015310000,21055965641.396175,2.4948063256598814,142.9418731628516
1015320000,21056183026.043633,2.4949411272582123,142.9495967255076
1015330000,21056400410.789585,2.495075927525908,142.9573202119238
1015340000,21056617795.63403,2.495210726463012,142.9650436221027
1015350000,21056835180.576958,2.4953455240696147,142.9727669560495
1015360000,21057052565.618378,2.4954803203456257,142.98049021375903
1015370000,21057269950.75829,2.495615115291135,142.98821339523641
1015380000,21057487335.99668,2.495749908906143,142.99593650048166
1015390000,21057704721.333557,2.495884701190738,143.00365952949988
1015400000,21057922106.76892,2.4960194921449204,143.01138248229108
1015410000,21058139492.30277,2.496154281768646,143.0191053588527
1015420000,21058356877.935097,2.4962890700620033,143.02682815918985
1015430000,21058574263.665905,2.496423857024993,143.03455088330253
1015440000,21058791649.495197,2.4965586426577033,143.04227353119586
1015450000,21059009035.422966,2.4966934269600465,143.04999610286472
1015460000,21059226421.449215,2.4968282099321555,143.0577185983168
1015470000,21059443807.573944,2.4969629915740303,143.06544101755208
1015480000,21059661193.797146,2.4970977718856715,143.07316336057056
1015490000,21059878580.11882,2.497232550867123,143.0808856273748
1015500000,21060095966.538975,2.497367328518385,143.08860781796483
1015510000,21060313353.057602,2.4975021048395476,143.09632993234572
1015520000,21060530739.6747,2.4976368798305653,143.10405197051494
1015530000,21060748126.390274,2.4977716534915273,143.1117739324776
1015540000,21060965513.204315,2.497906425822345,143.1194958182286
1015550000,21061182900.116825,2.498041196823196,143.12721762777812
1015560000,21061400287.127808,2.498175966493992,143.1349393611211
1015570000,21061617674.23725,2.4983107348348663,143.1426610182652
1015580000,21061835061.445168,2.49844550184573,143.15038259920527
1015590000,21062052448.75155,2.4985802675266724,143.15810410394647
1015600000,21062269836.156395,2.498715031877738,143.16582553249134
1015610000,21062487223.659706,2.4988497948988373,143.17354688483476
1015620000,21062704611.26148,2.4989845565901936,143.18126816098953
1015630000,21062921998.96171,2.499119316951673,143.18898936094797
1015640000,21063139386.76041,2.499254075983276,143.19671048471008
1015650000,21063356774.657566,2.4993888336852255,143.20443153228865
1015660000,21063574162.65318,2.4995235900573425,143.21215250367345
1015670000,21063791550.747253,2.499658345099761,143.21987339887215
1015680000,21064008938.93978,2.4997930988124817,143.22759421788476
1015690000,21064226327.23077,2.499927851195593,143.23531496071638
1015700000,21064443715.620213,2.5000626022490064,143.2430356273619
1015710000,21064661104.10811,2.500197351972811,143.25075621782645
1015720000,21064878492.694458,2.500332100367006,143.25847673211
1015730000,21065095881.379257,2.500466847431637,143.26619717021515
1015740000,21065313270.16251,2.5006015931667487,143.27391753214442
1015750000,21065530659.044216,2.5007363375723406,143.28163781789783
1015760000,21065748048.024364,2.5008710806484573,143.28935802747793
1015770000,21065965437.10297,2.501005822395099,143.29707816088472
1015780000,21066182826.280018,2.5011405628123105,143.30479821812077
1015790000,21066400215.55551,2.5012753019000913,143.31251819918606
1015800000,21066617604.929455,2.5014100396585315,143.32023810408572
1015810000,21066834994.40184,2.5015447760875853,143.32795793281718
1015820000,21067052383.972668,2.5016795111872985,143.33567768538302
1015830000,21067269773.64194,2.50181424495776,143.34339736178833
1015840000,21067487163.409657,2.5019489773989245,143.35111696203057
1015850000,21067704553.27581,2.502083708510793,143.35883648610974
1015860000,21067921943.240402,2.502218438293499,143.3665559340335
1015870000,21068139333.303436,2.502353166746998,143.3742753057993
1015880000,21068356723.464905,2.5024878938712893,143.38199460140714
1015890000,21068574113.72481,2.5026226196664183,143.38971382085958
1015900000,21068791504.083153,2.502757344132474,143.39743296416174
1015910000,21069008894.539932,2.502892067269412,143.40515203131105
1015920000,21069226285.095146,2.503026789077277,143.41287102231007
1015930000,21069443675.74879,2.5031615095561133,143.42058993716137
1015940000,21069661066.500866,2.50329622870601,143.42830877587005
1015950000,21069878457.351376,2.503430946526789,143.4360275384259
1015960000,21070095848.300312,2.5035656630186733,143.44374622484168
1015970000,21070313239.347675,2.5037003781816187,143.45146483511485
1015980000,21070530630.493473,2.5038350920156245,143.4591833692454
1015990000,21070748021.737698,2.5039698045208247,143.46690182724103
1016000000,21070965413.080345,2.5041045156970863,143.47462020909404
1016010000,21071182804.521416,2.5042392255444974,143.48233851480956
1016020000,21071400196.060917,2.5043739340631923,143.49005674439525
1016030000,21071617587.698837,2.5045086412530377,143.49777489784344
1016040000,21071834979.43518,2.504643347114167,143.50549297516181
1016050000,21072052371.269943,2.504778051646535,143.5132109763478
1016060000,21072269763.20313,2.504912754850232,143.52092890140653
1016070000,21072487155.234734,2.505047456725213,143.52864675033544
1016080000,21072704547.364754,2.5051821572715673,143.53636452313964
1016090000,21072921939.593193,2.505316856489339,143.5440822198217
1016100000,21073139331.92005,2.5054515543784843,143.55179984037903
1016110000,21073356724.345325,2.5055862509390474,143.55951738481423
1016120000,21073574116.86901,2.505720946171073,143.56723485312983
1016130000,21073791509.49111,2.505855640074606,143.5749522453284
1016140000,21074008902.211624,2.5059903326496014,143.58266956140739
1016150000,21074226295.03055,2.506125023896193,143.59038680137445
1016160000,21074443687.947887,2.506259713814292,143.59810396522448
1016170000,21074661080.96363,2.5063944024039873,143.6058210529626
1016180000,21074878474.07778,2.506529089665324,143.61353806459135
1016190000,21075095867.290344,2.506663775598257,143.6212550001082
1016200000,21075313260.60131,2.50679846020292,143.6289718595208
1016210000,21075530654.010685,2.5069331434792246,143.63668864282403
1016220000,21075748047.518467,2.5070678254272596,143.64440535002302
1016230000,21075965441.12465,2.5072025060470247,143.65212198111777
1016240000,21076182834.829235,2.5073371853385646,143.65983853611084
1016250000,21076400228.63222,2.507471863301925,143.66755501500478
1016260000,21076617622.533607,2.5076065399371044,143.6752714177996
1016270000,21076835016.533398,2.507741215244148,143.68298774449784
1016280000,21077052410.631584,2.507875889223012,143.69070399509695
1016290000,21077269804.82817,2.508010561873829,143.69842016960462
1016300000,21077487199.123154,2.5081452331965104,143.7061362680157
1016310000,21077704593.516537,2.508279903191235,143.71385229034047
1016320000,21077921988.00831,2.5084145718578235,143.72156823656866
1016330000,21078139382.598476,2.5085492391965,143.72928410671307
1016340000,21078356777.287037,2.508683905207219,143.73699990077114
1016350000,21078574172.073994,2.5088185698899363,143.74471561874032
1016360000,21078791566.959335,2.508953233244786,143.75243126062827
1016370000,21079008961.943073,2.509087895271768,143.760146826435
1016380000,21079226357.025196,2.509222555970793,143.7678623161554
1016390000,21079443752.205708,2.5093572153420833,143.77557772980225
1016400000,21079661147.48461,2.5094918733855063,143.78329306736788
1016410000,21079878542.8619,2.509626530101151,143.7910083288574
1016420000,21080095938.33757,2.5097611854890167,143.79872351427082
1016430000,21080313333.911625,2.5098958395491935,143.80643862361325
1016440000,21080530729.58407,2.510030492281681,143.81415365688468
1016450000,21080748125.354893,2.510165143686435,143.82186861408258
1016460000,21080965521.2241,2.5102997937635436,143.82958349521203
1016470000,21081182917.191685,2.510434442513053,143.83729830027562
1016480000,21081400313.25765,2.510569089934962,143.84501302927333
1016490000,21081617709.421993,2.510703736029271,143.85272768220517
1016500000,21081835105.684715,2.510838380796025,143.8604422590737
1016510000,21082052502.04581,2.510973024235224,143.8681567598789
1016520000,21082269898.505287,2.5111076663469563,143.8758711846259
1016530000,21082487295.063137,2.5112423071312677,143.88358553331727
1016540000,21082704691.71936,2.511376946588113,143.89129980595044
1016550000,21082922088.473953,2.5115115847174923,143.8990140025254
1016560000,21083139485.326923,2.5116462215194946,143.9067281230473
1016570000,21083356882.27826,2.511780856994165,143.91444216751864
1016580000,21083574279.327972,2.5119154911415036,143.92215613593947
1016590000,21083791676.476048,2.51205012396151,143.92987002830978
1016600000,21084009073.722496,2.512184755454184,143.93758384462956
1016610000,21084226471.067307,2.5123193856196155,143.94529758490393
1016620000,21084443868.51049,2.512454014457893,143.953011249138
1016630000,21084661266.052032,2.512588641968884,143.9607248373241
1016640000,21084878663.69194,2.5127232681526763,143.96843834946736
1016650000,21085096061.430214,2.5128578930093597,143.97615178557288
1016660000,21085313459.26685,2.5129925165388896,143.9838651456381
1016670000,21085530857.201843,2.5131271387413108,143.9915784296656
1016680000,21085748255.2352,2.5132617596166678,143.9992916376579
1016690000,21085965653.366913,2.513396379164916,144.00700476961248
1016700000,21086183051.59699,2.513530997386189,144.014717825537
1016710000,21086400449.92542,2.5136656142804426,144.02243080542888
1016720000,21086617848.352203,2.513800229847766,144.03014370929327
1016730000,21086835246.877346,2.5139348440881144,144.0378565371276
1016740000,21087052645.500843,2.5140694570015327,144.04556928893442
1016750000,21087270044.222694,2.5142040685880653,144.0532819647163
1016760000,21087487443.0429,2.5143386788477122,144.06099456447322
1016770000,21087704841.961452,2.5144732877805183,144.06870708820776
1016780000,21087922240.978363,2.514607895386528,144.07641953592247
1016790000,21088139640.093616,2.514742501665741,144.08413190761735
1016800000,21088357039.307224,2.5148771066182025,144.09184420329495
1016810000,21088574438.61917,2.5150117102438676,144.09955642295273
1016820000,21088791838.029472,2.5151463125428704,144.10726856659835
1016830000,21089009237.538116,2.5152809135151664,144.11498063422925
1016840000,21089226637.145107,2.5154155131608444,144.12269262585056
1016850000,21089444036.85044,2.5155501114798153,144.13040454145715
1016860000,21089661436.654118,2.515684708472213,144.1381163810567
1016870000,21089878836.556133,2.515819304138038,144.14582814464922
1016880000,21090096236.556496,2.5159538984772896,144.15353983223469
1016890000,21090313636.655193,2.5160884914900126,144.16125144381567
1016900000,21090531036.85223,2.5162230831762518,144.16896297939473
1016910000,21090748437.14761,2.5163576735360076,144.17667443897187
1016920000,21090965837.54132,2.516492262569279,144.18438582254709
1016930000,21091183238.03337,2.516626850276156,144.1920971301255
1016940000,21091400638.623756,2.516761436656639,144.19980836170708
1016950000,21091618039.312477,2.516896021710727,144.20751951729187
1016960000,21091835440.09953,2.5170306054385096,144.21523059688496
1016970000,21092052840.984913,2.5171651878399426,144.2229416004838
1016980000,21092270241.96863,2.5172997689150702,144.23065252809096
1016990000,21092487643.050674,2.5174343486639374,144.23836337970897
1017000000,21092705044.231052,2.517568927086544,144.24607415533785
1017010000,21092922445.509754,2.517703504182979,144.2537848549827
1017020000,21093139846.886787,2.5178380799531985,144.261495478641
1017030000,21093357248.362144,2.5179726543972465,144.26920602631526
1017040000,21093574649.93583,2.5181072275151677,144.27691649800806
1017050000,21093792051.607838,2.5182417993069173,144.28462689371685
1017060000,21094009453.37817,2.5183763697726746,144.29233721345184
1017070000,21094226855.246826,2.5185109389123053,144.30004745720538
1017080000,21094444257.2138,2.5186455067258984,144.30775762498257
1017090000,21094661659.2791,2.5187800732135432,144.31546771678853
1017100000,21094879061.442715,2.518914638375196,144.3231777326207
1017110000,21095096463.70465,2.5190492022108555,144.3308876724791
1017120000,21095313866.0649,2.5191837647206117,144.3385975363688
1017130000,21095531268.52347,2.5193183259044196,144.3463073242873
1017140000,21095748671.080357,2.5194528857624134,144.35401703624223
1017150000,21095966073.735558,2.5195874442945487,144.36172667223104
1017160000,21096183476.48907,2.519722001500825,144.36943623225375
1017170000,21096400879.340897,2.5198565573813316,144.37714571631545
1017180000,21096618282.29104,2.519991111936069,144.38485512441616
1017190000,21096835685.339485,2.520125665164992,144.39256445655332
1017200000,21097053088.48625,2.520260217068235,144.4002737127346
1017210000,21097270491.73132,2.5203947676457976,144.40798289295998
1017220000,21097487895.074696,2.5205293168977247,144.41569199723205
1017230000,21097705298.51638,2.520663864823927,144.42340102554567
1017240000,21097922702.056374,2.520798411424583,144.4311099779111
1017250000,21098140105.694668,2.5209329566996033,144.4388188543232
1017260000,21098357509.431267,2.521067500649122,144.44652765478963
1017270000,21098574913.26617,2.52120204327305,144.4542363793053
1017280000,21098792317.19938,2.5213365845714764,144.46194502787534
1017290000,21099009721.230885,2.5214711245444006,144.46965360049973
1017300000,21099227125.36069,2.521605663191868,144.47736209718101
1017310000,21099444529.5888,2.5217402005139236,144.48507051792177
1017320000,21099661933.915207,2.5218747365105663,144.492778862722
1017330000,21099879338.339912,2.5220092711818416,144.50048713158424
1017340000,21100096742.862907,2.522143804527749,144.5081953245085
1017350000,21100314147.484203,2.522278336548289,144.5159034414948
1017360000,21100531552.203793,2.522412867243595,144.5236114825508
1017370000,21100748957.02168,2.5225473966135774,144.53131944767136
1017380000,21100966361.937855,2.5226819246583267,144.53902733686164
1017390000,21101183766.95232,2.522816451377887,144.54673515012416
1017400000,21101401172.06508,2.5229509767721683,144.55444288745383
1017410000,21101618577.276127,2.5230855008413053,144.5621505488583
1017420000,21101835982.585464,2.5232200235853424,144.56985813434017
1017430000,21102053387.99309,2.5233545450041905,144.57756564389427
1017440000,21102270793.499,2.5234890650979835,144.5852730775283
1017450000,21102488199.1032,2.5236235838667214,144.59298043524228
1017460000,21102705604.80568,2.523758101310359,144.60068771703362
1017470000,21102923010.60645,2.523892617429031,144.60839492291
1017480000,21103140416.505497,2.5240271322226926,144.61610205286888
1017490000,21103357822.502827,2.5241616456913882,144.6238091069128
1017500000,21103575228.598442,2.5242961578351624,144.63151608504432
1017510000,21103792634.792336,2.5244306686540154,144.63922298726345
1017520000,21104010041.084507,2.524565178147992,144.64692981357274
1017530000,21104227447.474957,2.5246996863170916,144.6546365639722
1017540000,21104444853.96368,2.5248341931613596,144.66234323846436
1017550000,21104662260.550686,2.52496869868084,144.6700498370518
1017560000,21104879667.235966,2.5251032028754885,144.67775635973197
1017570000,21105097074.019516,2.525237705745439,144.68546280651253
1017580000,21105314480.901344,2.525372207290647,144.69316917739093
1017590000,21105531887.881443,2.525506707511157,144.70087547236972
1017600000,21105749294.959812,2.525641206406968,144.7085816914489
1017610000,21105966702.13645,2.525775703978127,144.71628783463103
1017620000,21106184109.411366,2.525910200224676,144.72399390191867
1017630000,21106401516.784542,2.526044695146617,144.73169989331183
1017640000,21106618924.25599,2.5261791887439937,144.73940580881305
1017650000,21106836331.825703,2.5263136810168065,144.74711164842233
1017660000,21107053739.49368,2.526448171965144,144.7548174121448
1017670000,21107271147.259922,2.526582661588918,144.76252309997534
1017680000,21107488555.124428,2.5267171498883063,144.77022871192418
1017690000,21107705963.087196,2.526851636863175,144.77793424798364
1017700000,21107923371.148228,2.5269861225136583,144.7856397081614
1017710000,21108140779.30752,2.527120606839756,144.79334509245746
1017720000,21108358187.56507,2.5272550898414683,144.80105040087182
1017730000,21108575595.920883,2.5273895715188393,144.80875563340703
1017740000,21108793004.37495,2.5275240518719144,144.81646079006566
1017750000,21109010412.927277,2.5276585309007378,144.82416587085027
1017760000,21109227821.577858,2.5277930086052205,144.83187087575573
1017770000,21109445230.326694,2.5279274849854962,144.83957580478972
1017780000,21109662639.173786,2.5280619600416094,144.8472806579548
1017790000,21109880048.11913,2.528196433773516,144.8549854352484
1017800000,21110097457.162724,2.52833090618126,144.8626901366731
1017810000,21110314866.30457,2.5284653772648866,144.87039476223146
1017820000,21110532275.544666,2.5285998470243953,144.87809931192345
1017830000,21110749684.883015,2.5287343154597863,144.8858037857491
1017840000,21110967094.319607,2.528868782571194,144.89350818371605
1017850000,21111184503.85445,2.529003248358573,144.90121250582177
1017860000,21111401913.487537,2.5291377128219237,144.90891675206626
1017870000,21111619323.21887,2.5292721759612906,144.91662092245207
1017880000,21111836733.048447,2.529406637776719,144.92432501698175
1017890000,21112054142.976265,2.5295410982682522,144.93202903565788
1017900000,21112271553.00233,2.529675557435891,144.93973297848044
1017910000,21112488963.126637,2.5298100152795913,144.94743684544687
1017920000,21112706373.349182,2.5299444717995305,144.95514063656742
1017930000,21112923783.669964,2.5300789269955755,144.9628443518344
1017940000,21113141194.08899,2.5302133808679046,144.97054799125806
1017950000,21113358604.60625,2.5303478334164735,144.97825155483582
1017960000,21113576015.22175,2.530482284641237,144.98595504256514
1017970000,21113793425.935482,2.5306167345422845,144.99365845445112
1017980000,21114010836.74745,2.5307511831197056,145.0013617904989
1017990000,21114228247.657654,2.5308856303734557,145.00906505070589
1018000000,21114445658.66609,2.5310200763035344,145.0167682350721
1018010000,21114663069.77275,2.5311545209099866,145.0244713436001
1018020000,21114880480.977654,2.5312889641929015,145.03217437629502
1018030000,21115097892.280777,2.5314234061522343,145.03987733315427
1018040000,21115315303.682133,2.5315578467880746,145.04758021418297
1018050000,21115532715.181717,2.5316922861003777,145.05528301937858
1018060000,21115750126.77953,2.5318267240891883,145.06298574874364
1018070000,21115967538.475567,2.5319611607545953,145.07068840228328
1018080000,21116184950.26983,2.53209559609651,145.07839097999238
1018090000,21116402362.162315,2.53223003011511,145.08609348188116
1018100000,21116619774.153023,2.5323644628102624,145.09379590794197
1018110000,21116837186.241955,2.532498894182101,145.10149825818246
1018120000,21117054598.42911,2.5326333242305807,145.10920053260008
1018130000,21117272010.71448,2.532767752955791,145.11690273119996
1018140000,21117489423.098072,2.532902180357732,145.12460485398208
1018150000,21117706835.579884,2.533036606436448,145.132306900949
1018160000,21117924248.159912,2.53317103119185,145.14000887209562
1018170000,21118141660.838158,2.5333054546241165,145.14771076743216
1018180000,21118359073.614616,2.533439876733292,145.15541258696118
1018190000,21118576486.489292,2.5335742975192432,145.163114330675
1018200000,21118793899.46218,2.5337087169821033,145.1708159985813
1018210000,21119011312.53328,2.533843135121828,145.17851759067753
1018220000,21119228725.702595,2.5339775519385515,145.18621910697135
1018230000,21119446138.970116,2.5341119674322283,145.1939205474602
1018240000,21119663552.335846,2.534246381602904,145.20162191214666
1018250000,21119880965.79979,2.534380794450578,145.2093232010307
1018260000,21120098379.361935,2.534515205975295,145.21702441411492
1018270000,21120315793.02229,2.534649616177055,145.22472555139927
1018280000,21120533206.780853,2.5347840250559472,145.2324266128889
1018290000,21120750620.63762,2.534918432611928,145.24012759858124
1018300000,21120968034.59259,2.5350528388450404,145.24782850847885
1018310000,21121185448.645763,2.5351872437553746,145.25552934258684
1018320000,21121402862.79714,2.535321647342886,145.26323010090266
1018330000,21121620277.046715,2.5354560496076193,145.27093078342887
1018340000,21121837691.39449,2.5355904505496185,145.27863139016802
1018350000,21122055105.84046,2.5357248501688843,145.2863319211201
1018360000,21122272520.384636,2.5358592484654165,145.29403237628514
1018370000,21122489935.027004,2.535993645439304,145.30173275566824
1018380000,21122707349.76757,2.5361280410905476,145.3094330592694
1018390000,21122924764.60633,2.536262435419191,145.31713328709117
1018400000,21123142179.54329,2.536396828425235,145.32483343913356
1018410000,21123359594.578434,2.536531220108679,145.33253351539656
1018420000,21123577009.711777,2.536665610469568,145.34023351588274
1018430000,21123794424.94331,2.5367999995079913,145.34793344059722
1018440000,21124011840.27303,2.536934387223904,145.35563328953742
1018450000,21124229255.700943,2.5370687736173063,145.36333306270336
1018460000,21124446671.227043,2.537203158688332,145.3710327601027
1018470000,21124664086.85133,2.537337542436937,145.3787323817329
1018480000,21124881502.573807,2.5374719248631203,145.38643192759395
1018490000,21125098918.394466,2.537606305966972,145.39413139769096
1018500000,21125316334.313313,2.537740685748492,145.40183079202393
1018510000,21125533750.330338,2.5378750642076797,145.40953011059287
1018520000,21125751166.445545,2.538009441344625,145.4172293534029
1018530000,21125968582.658943,2.538143817159283,145.42492852045143
1018540000,21126185998.970516,2.5382781916517434,145.4326276117436
1018550000,21126403415.380264,2.5384125648219613,145.44032662727687
1018560000,21126620831.8882,2.5385469366700253,145.44802556705633
1018570000,21126838248.49431,2.538681307195892,145.45572443107943
1018580000,21127055665.198593,2.5388156763996497,145.46342321935128
1018590000,21127273082.001057,2.5389500442813433,145.47112193187445
1018600000,21127490498.90169,2.5390844108409283,145.47882056864637
1018610000,21127707915.9005,2.5392187760784943,145.48651912967216
1018620000,21127925332.997486,2.5393531399940406,145.49421761495182
1018630000,21128142750.192642,2.539487502587568,145.50191602448535
1018640000,21128360167.485973,2.53962186385912,145.50961435827531
1018650000,21128577584.87747,2.5397562238087423,145.51731261632426
1018660000,21128795002.367134,2.5398905824364344,145.5250107986322
1018670000,21129012419.95497,2.540024939742241,145.53270890520167
1018680000,21129229837.64097,2.5401592957261627,145.5404069360327
1018690000,21129447255.425137,2.5402936503882434,145.54810489112782
1018700000,21129664673.307472,2.5404280037285725,145.55580277049216
1018710000,21129882091.287968,2.5405623557470163,145.56350057411805
1018720000,21130099509.36663,2.5406967064437977,145.57119830201827
1018730000,21130316927.543453,2.540831055818783,145.57889595418516
1018740000,21130534345.81844,2.5409654038720615,145.58659353062382
1018750000,21130751764.19158,2.5410997506036335,145.59429103133425
1018760000,21130969182.662888,2.5412340960135875,145.60198845632158
1018770000,21131186601.23235,2.5413684401018792,145.60968580558324
1018780000,21131404019.89997,2.5415027828685983,145.61738307912435
1018790000,21131621438.66575,2.5416371243137443,145.6250802769449
1018800000,21131838857.529682,2.5417714644373177,145.63277739904493
1018810000,21132056276.49177,2.541905803239318,145.6404744454244
1018820000,21132273695.552013,2.5420401407198794,145.64817141609097
1018830000,21132491114.710407,2.5421744768789125,145.65586831103957
1018840000,21132708533.966953,2.5423088117165067,145.6635651302753
1018850000,21132925953.32165,2.5424431452327063,145.6712618738007
1018860000,21133143372.774494,2.542577477427512,145.67895854161577
1018870000,21133360792.325493,2.5427118083009232,145.68665513372054
1018880000,21133578211.974636,2.5428461378529845,145.69435165011754
1018890000,21133795631.721928,2.542980466083696,145.70204809080678
1018900000,21134013051.567364,2.5431147929931925,145.70974445579594
